timestamp,day,hour_of_day,temperature_C,humidity_pct,wind_speed_ms,ref_pm25,ref_pm10,sensor1_pm25,sensor1_pm10,sensor2_pm25,sensor2_pm10,sensor3_pm25,sensor3_pm10,sensor4_pm25,sensor4_pm10,sensor5_pm25,sensor5_pm10
2023-06-04 11:00:00,514.4583,11.0,34.86,22.78,3.73,110.0,150.0,89.11,111.26,97.22,132.66,103.73,84.33,112.26,130.33,108.37,147.37
2023-06-04 12:00:00,514.5,12.0,39.48,31.5,5.98,29.0,156.0,26.48,129.66,25.27,141.74,27.52,116.66,41.73,148.6,18.42,156.7
2023-06-04 13:00:00,514.5417,13.0,35.57,42.9,4.53,76.0,77.0,88.27,77.78,81.33,93.31,84.0,64.51,114.64,83.67,97.69,88.9
2023-06-04 14:00:00,514.5833,14.0,21.61,28.86,6.0,143.0,75.0,128.29,77.38,135.64,97.23,143.22,54.74,178.86,82.81,177.94,94.75
2023-06-04 15:00:00,514.625,15.0,31.63,27.88,8.5,131.0,122.0,128.17,99.37,116.26,133.31,121.06,254.34,136.42,143.74,148.09,137.13
2023-06-04 16:00:00,514.6667,16.0,30.69,23.39,7.84,26.0,66.0,9.22,56.33,23.02,51.24,21.86,52.75,22.12,54.34,23.83,48.12
2023-06-04 17:00:00,514.7083,17.0,17.99,11.52,1.12,128.0,148.0,95.92,118.42,98.91,125.61,106.6,84.17,124.01,108.2,114.88,136.72
2023-06-04 18:00:00,514.75,18.0,41.85,14.4,4.5,26.0,192.0,11.99,109.8,13.33,137.03,18.47,103.26,20.51,137.94,19.89,144.98
2023-06-04 19:00:00,514.7917,19.0,18.68,61.88,9.88,96.0,98.0,148.86,147.75,146.65,181.77,143.02,109.0,185.43,155.51,160.27,157.64
2023-06-04 20:00:00,514.8333,20.0,33.25,12.45,10.56,77.0,190.0,45.88,125.64,54.24,143.99,52.04,98.43,58.78,122.8,65.47,130.58
2023-06-04 21:00:00,514.875,21.0,26.24,20.06,2.3,102.0,173.0,86.58,130.43,95.53,162.62,92.91,101.89,99.92,140.53,102.48,170.03
2023-06-04 22:00:00,514.9167,22.0,43.01,25.58,9.77,29.0,126.0,25.39,96.87,23.24,108.54,30.59,92.76,16.61,106.09,23.96,127.85
2023-06-04 23:00:00,514.9583,23.0,42.83,28.07,9.72,67.0,174.0,52.58,150.59,47.31,167.85,50.54,109.28,69.58,155.77,81.91,169.43
2023-06-05 00:00:00,515.0,0.0,43.07,48.21,7.21,75.0,45.0,64.71,48.19,87.83,54.7,85.07,37.33,104.1,50.56,82.02,62.56
2023-06-05 01:00:00,515.0417,1.0,39.52,45.32,4.75,86.0,133.0,107.97,134.59,98.51,151.1,90.68,116.68,122.05,120.16,33.33,168.37
2023-06-05 02:00:00,515.0833,2.0,20.89,64.31,1.73,6.0,68.0,4.53,102.19,15.03,115.48,8.86,85.59,15.31,97.64,14.57,109.63
2023-06-05 03:00:00,515.125,3.0,26.34,63.06,3.02,92.0,104.0,134.72,131.88,141.03,179.18,132.58,118.52,152.39,151.69,151.04,153.47
2023-06-05 04:00:00,515.1667,4.0,39.05,53.54,1.32,13.0,13.0,12.42,21.4,12.0,24.7,13.4,10.09,21.83,25.12,28.17,11.84
2023-06-05 05:00:00,515.2083,5.0,20.28,24.4,8.13,29.0,38.0,33.98,37.93,20.13,49.98,36.5,31.1,28.31,46.83,33.55,49.51
2023-06-05 06:00:00,515.25,6.0,44.21,10.59,8.01,54.0,84.0,29.8,30.93,31.57,51.2,36.86,45.81,28.21,55.5,49.58,47.25
2023-06-05 07:00:00,515.2917,7.0,41.16,69.12,3.23,92.0,88.0,116.3,116.29,119.28,150.77,138.65,102.83,162.22,130.82,152.52,146.15
2023-06-05 08:00:00,515.3333,8.0,28.05,46.52,1.47,17.0,21.0,24.28,23.01,21.91,31.49,27.64,30.48,26.49,18.14,20.78,26.24
2023-06-05 09:00:00,515.375,9.0,17.97,13.54,3.45,25.0,180.0,13.38,114.87,21.05,159.12,15.04,105.79,24.84,154.47,25.17,164.5
2023-06-05 10:00:00,515.4167,10.0,34.94,16.78,5.85,60.0,96.0,40.48,75.81,45.21,104.51,47.97,56.27,51.41,73.36,37.35,79.55
2023-06-05 11:00:00,515.4583,11.0,34.67,54.91,0.68,84.0,192.0,107.68,210.64,100.77,264.05,119.22,209.08,119.04,240.95,129.71,310.34
2023-06-05 12:00:00,515.5,12.0,21.22,78.89,2.11,70.0,110.0,134.21,178.47,135.15,225.79,115.79,153.4,145.35,186.9,150.47,233.83
2023-06-05 13:00:00,515.5417,13.0,29.56,78.14,9.5,71.0,172.0,104.96,261.34,116.9,332.37,90.58,213.92,143.81,292.99,141.89,320.55
2023-06-05 14:00:00,515.5833,14.0,44.82,43.45,2.87,47.0,109.0,42.65,108.21,53.9,113.16,54.69,89.34,74.79,103.15,46.11,141.3
2023-06-05 15:00:00,515.625,15.0,32.3,14.37,8.93,84.0,188.0,62.3,124.9,57.66,136.31,52.62,98.45,73.7,138.93,80.61,160.9
2023-06-05 16:00:00,515.6667,16.0,42.24,17.0,9.04,102.0,171.0,55.89,101.1,61.74,130.35,66.63,83.31,87.53,115.22,77.68,138.14
2023-06-05 17:00:00,515.7083,17.0,44.08,64.13,6.33,101.0,96.0,138.61,105.43,143.63,130.15,147.86,97.46,152.46,126.99,139.63,116.75
2023-06-05 18:00:00,515.75,18.0,44.74,76.8,5.18,45.0,40.0,57.05,51.39,72.49,65.28,76.45,52.12,75.93,57.97,84.36,56.85
2023-06-05 19:00:00,515.7917,19.0,32.05,34.35,10.7,79.0,46.0,73.88,46.2,87.84,57.09,69.05,34.9,90.09,27.14,90.24,52.72
2023-06-05 20:00:00,515.8333,20.0,19.75,39.63,8.57,57.0,85.0,67.77,87.84,70.59,116.91,66.24,81.61,83.45,84.77,82.46,102.96
2023-06-05 21:00:00,515.875,21.0,25.25,62.87,5.3,83.0,196.0,118.82,268.07,111.87,317.07,136.4,234.98,138.95,281.4,137.83,350.52
2023-06-05 22:00:00,515.9167,22.0,30.73,54.62,2.29,78.0,175.0,91.24,207.41,122.72,247.53,109.12,174.33,120.61,210.89,124.47,262.85
2023-06-05 23:00:00,515.9583,23.0,18.91,41.6,0.17,112.0,184.0,147.18,198.9,154.83,246.63,136.46,191.63,154.59,200.45,173.19,251.86
2023-06-06 00:00:00,516.0,0.0,34.42,63.99,1.19,5.0,79.0,0.0,92.53,9.65,119.97,6.66,71.61,10.74,111.15,8.27,105.88
2023-06-06 01:00:00,516.0417,1.0,38.01,32.39,0.78,49.0,139.0,38.14,134.72,45.4,150.26,55.43,100.43,50.55,124.68,61.22,146.3
2023-06-06 02:00:00,516.0833,2.0,37.25,75.29,2.52,148.0,192.0,211.56,269.37,218.97,359.07,230.95,260.94,266.89,288.16,267.78,357.46
2023-06-06 03:00:00,516.125,3.0,42.37,40.33,10.47,140.0,175.0,126.92,165.87,151.27,204.93,160.67,134.75,160.72,174.55,163.66,221.17
2023-06-06 04:00:00,516.1667,4.0,34.67,11.16,4.76,67.0,199.0,52.46,131.6,44.77,151.19,33.47,97.78,47.72,136.36,53.56,143.84
2023-06-06 05:00:00,516.2083,5.0,26.35,51.3,8.82,112.0,166.0,124.36,192.74,138.17,240.13,160.59,185.53,169.42,226.17,164.83,269.17
2023-06-06 06:00:00,516.25,6.0,20.36,42.83,4.8,71.0,190.0,94.83,220.59,89.15,254.43,89.26,181.93,108.63,242.74,97.52,271.05
2023-06-06 07:00:00,516.2917,7.0,31.2,67.62,5.14,68.0,128.0,96.54,161.41,93.65,223.51,100.19,161.68,137.22,199.98,121.81,214.86
2023-06-06 08:00:00,516.3333,8.0,17.98,70.8,1.06,30.0,131.0,40.73,190.34,58.0,231.53,61.32,170.59,54.73,229.64,63.77,281.58
2023-06-06 09:00:00,516.375,9.0,41.12,52.74,3.21,60.0,157.0,53.55,147.0,68.34,220.6,70.69,133.31,83.15,160.2,77.06,198.47
2023-06-06 10:00:00,516.4167,10.0,17.17,60.49,7.75,131.0,22.0,187.89,33.56,199.55,27.77,196.49,34.96,231.09,39.9,233.79,33.65
2023-06-06 11:00:00,516.4583,11.0,32.29,41.21,2.76,75.0,30.0,74.19,24.38,86.39,31.21,92.61,32.92,81.65,42.66,93.07,26.52
2023-06-06 12:00:00,516.5,12.0,43.97,74.06,7.9,34.0,173.0,48.08,209.31,42.33,275.1,55.94,209.73,59.05,259.1,57.74,298.41
2023-06-06 13:00:00,516.5417,13.0,17.86,22.26,9.29,116.0,84.0,100.27,62.73,107.54,84.25,104.09,61.11,131.33,67.45,127.32,91.23
2023-06-06 14:00:00,516.5833,14.0,26.55,75.03,6.66,45.0,79.0,78.91,120.46,75.01,134.01,86.02,84.35,95.39,116.55,89.09,142.01
2023-06-06 15:00:00,516.625,15.0,35.97,46.08,1.16,140.0,184.0,151.77,180.35,156.7,235.67,147.76,151.31,190.79,203.9,180.54,246.89
2023-06-06 16:00:00,516.6667,16.0,29.5,73.74,10.53,105.0,160.0,159.46,227.28,153.16,296.41,164.06,205.47,201.94,256.52,197.77,695.62
2023-06-06 17:00:00,516.7083,17.0,21.36,23.77,10.29,12.0,125.0,17.4,106.08,19.96,131.67,12.73,82.98,6.15,114.03,19.18,141.74
2023-06-06 18:00:00,516.75,18.0,19.26,43.48,5.41,109.0,82.0,140.47,82.85,140.86,114.24,154.62,75.6,138.86,90.74,178.08,114.11
2023-06-06 19:00:00,516.7917,19.0,16.29,50.01,10.36,5.0,155.0,12.16,210.16,10.3,226.05,21.47,166.14,11.94,196.26,12.05,263.55
2023-06-06 20:00:00,516.8333,20.0,25.62,29.76,9.74,141.0,147.0,145.15,123.47,125.2,163.63,143.87,121.98,173.28,137.34,157.28,191.3
2023-06-06 21:00:00,516.875,21.0,15.8,43.93,6.1,128.0,168.0,156.17,185.66,150.96,260.5,171.22,161.83,200.05,207.2,183.75,250.58
2023-06-06 22:00:00,516.9167,22.0,39.75,57.52,8.98,82.0,15.0,99.52,16.95,101.25,13.52,120.54,16.07,115.35,25.19,131.17,15.24
2023-06-06 23:00:00,516.9583,23.0,17.31,42.06,8.8,140.0,160.0,177.07,187.73,164.84,227.33,189.25,161.82,215.16,194.47,198.21,243.13
2023-06-07 00:00:00,517.0,0.0,30.92,66.53,11.08,68.0,154.0,76.99,202.58,99.14,261.98,105.01,191.14,116.86,223.36,120.42,249.14
2023-06-07 01:00:00,517.0417,1.0,34.95,31.86,6.33,54.0,147.0,49.48,134.39,51.48,146.42,44.17,106.55,58.75,148.79,48.78,163.0
2023-06-07 02:00:00,517.0833,2.0,39.36,44.14,3.52,34.0,56.0,35.47,62.26,32.01,80.2,40.86,49.12,50.01,68.95,39.62,107.89
2023-06-07 03:00:00,517.125,3.0,43.47,70.71,4.3,9.0,59.0,15.2,72.92,7.43,97.22,17.84,60.4,15.26,76.6,13.1,95.4
2023-06-07 04:00:00,517.1667,4.0,38.63,52.04,9.51,80.0,101.0,84.86,112.28,78.16,135.11,106.99,97.5,122.41,105.04,111.06,145.76
2023-06-07 05:00:00,517.2083,5.0,16.2,69.83,0.74,53.0,37.0,95.79,56.6,88.59,163.59,98.0,42.0,105.47,54.53,105.13,71.08
2023-06-07 06:00:00,517.25,6.0,40.71,47.45,7.5,11.0,105.0,8.93,105.84,21.65,108.6,16.85,79.22,16.37,112.58,12.43,134.08
2023-06-07 07:00:00,517.2917,7.0,37.23,52.53,2.8,143.0,100.0,158.54,109.1,159.82,142.06,178.22,101.4,220.84,116.8,184.89,133.62
2023-06-07 08:00:00,517.3333,8.0,32.51,54.07,8.17,34.0,33.0,89.09,31.43,39.93,53.24,47.96,34.55,60.01,46.0,61.04,48.1
2023-06-07 09:00:00,517.375,9.0,28.46,51.35,9.46,68.0,103.0,95.39,106.82,91.76,130.79,98.59,84.05,93.55,127.8,102.55,163.38
2023-06-07 10:00:00,517.4167,10.0,37.87,74.5,6.09,41.0,15.0,45.87,23.74,61.61,28.04,65.87,7.94,67.38,23.36,74.83,23.5
2023-06-07 11:00:00,517.4583,11.0,27.78,16.22,9.85,109.0,151.0,95.5,108.55,72.81,127.04,107.88,106.18,104.59,114.16,114.64,127.39
2023-06-07 12:00:00,517.5,12.0,27.45,14.57,7.94,123.0,187.0,98.74,131.13,82.34,150.55,89.1,122.28,96.14,146.45,110.66,153.77
2023-06-07 13:00:00,517.5417,13.0,32.0,39.72,3.04,31.0,53.0,30.21,48.67,25.05,72.98,37.74,46.88,36.12,51.51,43.88,70.32
2023-06-07 14:00:00,517.5833,14.0,20.4,40.07,6.94,117.0,41.0,143.59,55.85,154.48,46.52,148.19,29.25,182.11,53.69,146.15,50.48
2023-06-07 15:00:00,517.625,15.0,26.34,79.89,5.58,127.0,37.0,210.42,70.46,240.95,77.78,231.8,54.03,276.38,60.05,253.14,77.63
2023-06-07 16:00:00,517.6667,16.0,23.91,73.47,0.31,42.0,51.0,79.83,76.81,73.93,87.67,73.15,74.12,101.0,90.58,77.64,101.98
2023-06-07 17:00:00,517.7083,17.0,41.97,53.52,1.29,134.0,48.0,160.84,51.33,152.53,61.85,151.32,39.68,198.58,55.76,179.84,63.64
2023-06-07 18:00:00,517.75,18.0,25.41,26.0,3.24,37.0,145.0,47.23,132.35,39.11,147.07,44.78,101.73,49.26,155.61,37.03,147.24
2023-06-07 19:00:00,517.7917,19.0,35.41,50.06,3.57,120.0,156.0,124.35,179.15,142.82,220.88,156.02,154.92,162.01,181.84,172.1,212.1
2023-06-07 20:00:00,517.8333,20.0,17.65,19.97,3.55,118.0,111.0,105.23,96.41,100.43,102.94,119.69,83.28,113.59,86.81,133.81,111.19
2023-06-07 21:00:00,517.875,21.0,22.12,20.82,9.38,77.0,147.0,53.83,120.07,72.51,128.17,67.39,90.74,61.42,127.07,86.87,143.15
2023-06-07 23:00:00,517.9167,23.0,16.29,26.0,4.31,72.0,94.0,65.79,75.51,67.31,103.21,77.4,83.35,88.45,99.85,93.96,112.18
2023-06-08 00:00:00,517.9583,0.0,44.93,19.68,6.22,143.0,82.0,29.56,17.28,91.36,73.19,109.44,51.18,104.83,65.01,136.72,72.03
2023-06-08 01:00:00,518.0,1.0,19.13,11.34,7.99,124.0,148.0,94.77,253.35,86.72,128.82,93.7,91.46,106.06,116.19,291.86,125.22
2023-06-08 02:00:00,518.0417,2.0,18.89,25.32,9.11,118.0,30.0,117.31,20.92,136.4,32.93,114.2,20.29,148.28,39.43,142.93,35.46
2023-06-08 03:00:00,518.0833,3.0,22.36,11.81,7.66,84.0,131.0,64.67,96.1,67.69,102.23,64.83,76.76,66.26,86.27,61.91,96.18
2023-06-08 04:00:00,518.125,4.0,29.91,58.03,6.43,14.0,11.0,22.02,16.97,22.34,34.11,40.36,11.92,12.26,16.33,21.61,19.0
2023-06-08 05:00:00,518.1667,5.0,44.22,41.44,1.07,97.0,25.0,89.77,35.34,89.87,17.09,98.22,20.97,114.17,23.75,129.84,29.91
2023-06-08 06:00:00,518.2083,6.0,21.99,64.81,5.51,68.0,197.0,95.83,278.26,103.23,298.45,100.0,244.78,125.86,286.44,127.05,338.7
2023-06-08 07:00:00,518.25,7.0,22.1,55.14,10.83,18.0,167.0,22.23,229.13,25.16,271.15,29.0,192.88,26.4,224.95,45.95,267.28
2023-06-08 08:00:00,518.2917,8.0,34.68,29.29,4.44,119.0,194.0,84.58,169.0,119.1,179.19,130.88,133.58,117.81,171.24,142.16,216.4
2023-06-08 09:00:00,518.3333,9.0,38.87,27.1,5.26,28.0,43.0,23.36,25.96,29.22,35.99,19.8,40.96,22.69,32.43,29.77,38.62
2023-06-08 10:00:00,518.375,10.0,43.64,30.66,0.7,59.0,141.0,51.84,118.91,48.99,116.32,40.52,91.96,65.83,127.9,60.18,141.1
2023-06-08 11:00:00,518.4167,11.0,33.09,33.19,1.1,20.0,178.0,17.05,181.66,22.03,209.45,22.19,137.95,26.01,187.27,26.55,195.46
2023-06-08 12:00:00,518.4583,12.0,26.39,67.83,6.39,41.0,163.0,61.52,232.0,64.92,309.2,71.34,191.0,84.43,249.55,81.06,278.87
2023-06-08 13:00:00,518.5,13.0,18.9,53.27,10.87,40.0,138.0,57.82,189.59,67.14,215.22,56.63,153.29,81.53,191.07,73.53,216.1
2023-06-08 14:00:00,518.5417,14.0,43.93,24.51,1.25,95.0,55.0,77.54,53.56,89.45,48.37,67.78,33.05,93.48,43.72,76.0,50.39
2023-06-08 15:00:00,518.5833,15.0,32.97,51.13,1.62,77.0,65.0,81.92,84.96,93.98,77.25,87.68,66.42,122.17,80.45,114.84,94.55
2023-06-08 16:00:00,518.625,16.0,29.5,55.15,10.78,28.0,175.0,32.07,211.28,34.18,270.31,44.23,167.54,35.28,216.46,38.96,260.19
2023-06-08 17:00:00,518.6667,17.0,34.74,13.41,4.47,39.0,177.0,31.67,105.98,33.65,143.55,41.21,97.93,26.88,117.42,40.55,141.82
2023-06-08 18:00:00,518.7083,18.0,15.56,58.15,5.42,128.0,35.0,190.58,48.45,188.97,69.13,201.83,40.16,252.09,56.01,218.38,66.99
2023-06-08 19:00:00,518.75,19.0,15.62,20.22,8.7,74.0,196.0,74.52,168.61,73.38,195.97,66.35,136.43,83.3,176.86,76.91,193.58
2023-06-08 20:00:00,518.7917,20.0,30.0,74.99,3.3,31.0,163.0,56.88,230.53,42.7,292.41,54.54,207.76,56.73,254.71,48.22,278.68
2023-06-08 21:00:00,518.8333,21.0,30.02,55.06,6.12,9.0,56.0,25.74,54.72,12.66,93.89,15.29,58.6,18.52,71.63,15.12,84.12
2023-06-08 22:00:00,518.875,22.0,20.47,50.06,5.56,143.0,103.0,185.73,118.36,202.83,211.3,183.88,105.24,225.53,127.16,227.68,148.96
2023-06-08 23:00:00,518.9167,23.0,41.78,28.66,4.85,25.0,171.0,30.42,140.35,27.86,165.37,24.91,90.39,19.62,137.74,23.6,169.31
2023-06-09 00:00:00,518.9583,0.0,44.09,38.77,6.81,5.0,65.0,1.22,63.75,2.13,59.55,4.78,53.66,8.06,72.68,3.72,63.08
2023-06-09 01:00:00,519.0,1.0,17.5,27.83,5.98,71.0,142.0,86.58,141.45,69.7,158.73,90.67,127.47,101.88,157.67,81.29,173.7
2023-06-09 02:00:00,519.0417,2.0,15.87,35.74,5.02,137.0,40.0,158.41,37.69,150.43,52.47,172.97,35.95,192.69,45.65,181.86,59.69
2023-06-09 03:00:00,519.0833,3.0,36.61,43.87,2.75,13.0,51.0,17.99,44.73,11.01,59.81,17.25,48.08,18.74,52.23,22.24,65.51
2023-06-09 04:00:00,519.125,4.0,25.16,25.04,4.03,74.0,131.0,72.71,116.72,50.3,120.98,68.88,89.57,73.42,125.03,75.62,136.7
2023-06-09 05:00:00,519.1667,5.0,36.15,36.45,2.53,141.0,113.0,123.03,108.56,155.95,136.75,155.01,79.73,383.57,119.06,169.56,120.79
2023-06-09 06:00:00,519.2083,6.0,19.5,66.84,7.86,56.0,37.0,78.64,50.14,97.43,81.41,98.36,48.86,121.43,55.84,105.55,67.03
2023-06-09 07:00:00,519.25,7.0,20.01,48.18,10.76,124.0,80.0,158.94,104.78,175.35,110.38,179.2,93.66,197.54,94.94,169.28,102.48
2023-06-09 08:00:00,519.2917,8.0,30.93,42.86,6.44,78.0,116.0,91.22,125.29,80.6,145.36,92.11,101.46,97.25,132.33,111.22,158.82
2023-06-09 09:00:00,519.3333,9.0,38.37,47.88,7.76,125.0,36.0,156.57,24.94,127.82,49.38,142.96,40.55,152.8,40.4,168.65,57.13
2023-06-09 10:00:00,519.375,10.0,17.74,66.89,4.59,54.0,28.0,78.38,41.45,91.61,43.7,88.14,38.28,92.74,34.19,107.6,56.22
2023-06-09 11:00:00,519.4167,11.0,28.39,59.7,7.92,43.0,183.0,68.95,232.61,68.48,268.1,61.16,189.21,61.34,247.78,81.07,276.71
2023-06-09 12:00:00,519.4583,12.0,21.06,15.2,9.38,32.0,39.0,23.91,31.96,33.33,53.54,24.78,26.53,37.89,43.39,35.96,38.8
2023-06-09 13:00:00,519.5,13.0,19.24,49.51,2.1,98.0,195.0,125.84,225.19,145.58,280.57,146.23,204.42,163.13,252.52,142.08,309.37
2023-06-09 14:00:00,519.5417,14.0,22.43,16.94,5.13,10.0,37.0,8.44,16.93,14.83,35.36,15.32,29.21,10.52,32.75,4.99,35.48
2023-06-09 15:00:00,519.5833,15.0,19.16,24.19,5.12,42.0,45.0,37.43,43.93,34.01,42.24,49.88,37.27,43.56,40.71,49.45,50.63
2023-06-09 16:00:00,519.625,16.0,24.8,60.45,5.64,63.0,107.0,93.83,136.56,86.51,156.54,99.9,115.28,106.32,172.35,98.41,172.61
2023-06-09 17:00:00,519.6667,17.0,21.0,16.96,1.96,28.0,36.0,21.27,27.45,30.21,53.15,8.53,27.85,32.33,13.7,29.93,48.52
2023-06-09 18:00:00,519.7083,18.0,15.65,68.14,6.43,67.0,47.0,98.07,78.44,110.31,85.39,112.32,64.68,142.39,72.46,141.87,86.4
2023-06-09 19:00:00,519.75,19.0,26.97,53.74,5.01,125.0,60.0,158.07,67.13,161.55,93.75,169.81,60.19,208.79,78.07,202.15,95.27
2023-06-09 20:00:00,519.7917,20.0,43.42,75.63,0.01,94.0,15.0,134.43,18.25,128.71,21.14,147.38,49.06,167.13,28.55,149.23,18.36
2023-06-09 21:00:00,519.8333,21.0,42.02,49.19,8.65,88.0,185.0,83.04,202.46,96.28,225.69,103.24,163.05,107.72,203.9,118.55,251.56
2023-06-09 22:00:00,519.875,22.0,24.93,27.2,3.69,79.0,23.0,77.49,26.03,73.0,26.97,82.91,11.0,93.3,34.35,101.05,29.02
2023-06-09 23:00:00,519.9167,23.0,29.76,21.66,2.91,74.0,178.0,69.4,145.97,42.83,183.81,55.59,100.09,78.8,144.04,144.8,175.16
2023-06-10 00:00:00,519.9583,0.0,36.85,72.76,9.77,38.0,194.0,64.84,249.8,58.66,336.3,62.4,237.41,62.44,274.99,75.37,313.66
2023-06-10 01:00:00,520.0,1.0,25.86,58.68,6.41,71.0,148.0,100.5,197.67,108.09,230.7,106.39,152.04,118.09,196.78,107.66,246.76
2023-06-10 02:00:00,520.0417,2.0,31.25,56.24,9.3,88.0,83.0,95.94,97.26,119.61,123.12,119.99,99.25,148.7,121.47,151.4,114.76
2023-06-10 03:00:00,520.0833,3.0,16.42,65.94,10.54,98.0,188.0,161.94,278.49,156.45,343.22,171.23,229.3,209.94,301.41,177.25,338.42
2023-06-10 04:00:00,520.125,4.0,21.68,31.07,9.62,143.0,149.0,152.59,132.49,148.66,160.62,149.37,128.97,154.84,163.63,183.06,94.41
2023-06-10 05:00:00,520.1667,5.0,32.52,17.45,6.75,141.0,167.0,96.84,122.97,98.21,140.48,132.75,111.1,125.91,131.42,136.17,145.14
2023-06-10 06:00:00,520.2083,6.0,19.9,18.13,8.24,40.0,182.0,33.39,146.23,37.42,165.92,33.38,130.89,102.13,141.52,44.59,191.24
2023-06-10 07:00:00,520.25,7.0,24.71,65.08,9.39,16.0,40.0,27.74,63.05,33.74,89.02,31.57,37.3,32.17,60.44,44.71,66.79
2023-06-10 08:00:00,520.2917,8.0,43.4,19.06,6.99,15.0,95.0,21.07,73.19,22.59,82.74,5.62,62.58,12.74,65.51,13.23,89.72
2023-06-10 09:00:00,520.3333,9.0,23.56,77.91,0.86,131.0,124.0,212.08,193.57,224.12,250.84,228.63,169.3,276.23,216.99,247.87,261.97
2023-06-10 10:00:00,520.375,10.0,20.2,73.22,1.27,40.0,86.0,72.59,124.67,63.02,166.98,57.47,117.7,80.19,137.44,63.37,169.59
2023-06-10 11:00:00,520.4167,11.0,33.22,41.08,2.07,75.0,26.0,83.63,31.25,79.66,40.27,79.81,21.07,103.7,29.69,96.9,34.7
2023-06-10 12:00:00,520.4583,12.0,20.38,23.33,4.91,145.0,90.0,130.59,87.97,148.6,97.07,160.65,75.62,166.37,102.96,170.24,96.45
2023-06-10 13:00:00,520.5,13.0,39.56,49.87,4.28,124.0,113.0,150.22,123.12,146.4,147.62,145.92,114.76,184.24,138.29,178.74,143.59
2023-06-10 14:00:00,520.5417,14.0,20.07,28.13,5.43,98.0,136.0,89.13,125.28,101.17,154.11,105.49,102.02,126.11,151.42,121.51,139.78
2023-06-10 15:00:00,520.5833,15.0,25.52,37.08,4.99,117.0,187.0,125.07,171.13,135.82,208.29,119.58,161.52,139.07,191.43,149.34,215.84
2023-06-10 16:00:00,520.625,16.0,26.31,66.91,1.89,18.0,48.0,27.96,67.87,30.99,81.02,28.88,54.18,36.83,67.09,32.04,92.29
2023-06-10 17:00:00,520.6667,17.0,41.99,30.21,9.28,48.0,62.0,31.61,51.88,37.74,68.39,50.48,47.25,44.33,50.69,53.97,71.3
2023-06-10 18:00:00,520.7083,18.0,42.71,32.12,10.94,54.0,84.0,54.87,76.08,52.36,94.66,84.43,62.6,55.59,75.39,48.57,95.44
2023-06-10 19:00:00,520.75,19.0,41.93,30.21,7.76,44.0,124.0,42.27,89.37,40.22,123.66,46.76,97.93,46.67,116.48,53.17,139.7
2023-06-10 20:00:00,520.7917,20.0,33.98,45.91,6.58,57.0,176.0,64.1,199.03,59.58,210.49,62.22,147.76,77.85,209.19,86.31,226.13
2023-06-10 21:00:00,520.8333,21.0,38.37,65.14,0.81,40.0,85.0,52.33,90.33,57.75,108.01,52.16,82.76,69.27,121.83,57.62,134.03
2023-06-10 22:00:00,520.875,22.0,22.72,20.98,5.13,138.0,143.0,116.87,122.84,118.47,133.5,120.99,96.61,140.52,132.84,146.83,144.59
2023-06-10 23:00:00,520.9167,23.0,43.31,21.18,7.29,22.0,22.0,21.13,11.52,15.97,18.2,22.0,20.09,18.66,20.43,32.66,12.25
2023-06-11 00:00:00,520.9583,0.0,33.2,50.97,5.6,123.0,91.0,146.84,111.98,139.98,125.85,149.33,76.66,166.1,96.15,181.62,126.63
2023-06-11 01:00:00,521.0,1.0,44.42,17.17,2.0,96.0,109.0,59.42,76.0,72.79,86.71,78.93,62.98,85.7,75.02,70.99,85.52
2023-06-11 02:00:00,521.0417,2.0,22.6,70.06,8.48,40.0,87.0,59.37,124.63,59.36,149.82,76.96,111.75,75.44,148.03,70.71,145.25
2023-06-11 03:00:00,521.0833,3.0,35.05,66.17,4.54,23.0,186.0,32.29,256.86,22.22,300.44,42.2,216.27,42.83,273.45,38.11,305.94
2023-06-11 04:00:00,521.125,4.0,22.81,42.22,2.85,128.0,88.0,136.45,95.43,178.41,114.65,172.77,91.99,177.68,94.02,174.1,127.07
2023-06-11 05:00:00,521.1667,5.0,17.63,19.27,2.15,53.0,106.0,48.06,89.37,47.72,107.61,56.15,70.1,59.53,97.34,41.85,113.51
2023-06-11 06:00:00,521.2083,6.0,27.72,31.34,2.6,77.0,138.0,68.87,121.55,80.29,151.87,80.87,94.85,84.99,132.73,94.03,155.74
2023-06-11 07:00:00,521.25,7.0,25.24,11.79,3.88,109.0,18.0,71.08,6.85,82.12,19.26,84.09,2.84,105.69,14.45,89.1,23.26
2023-06-11 08:00:00,521.2917,8.0,37.5,39.99,9.26,121.0,158.0,149.24,156.44,118.48,179.22,125.94,138.54,143.27,159.6,146.37,201.03
2023-06-11 09:00:00,521.3333,9.0,18.78,15.65,2.1,40.0,64.0,43.94,42.86,30.05,65.04,33.83,34.43,38.99,55.85,48.42,57.32
2023-06-11 10:00:00,521.375,10.0,40.97,77.11,4.49,90.0,91.0,128.48,121.59,143.96,167.21,146.04,118.09,151.62,132.11,166.09,144.28
2023-06-11 11:00:00,521.4167,11.0,25.71,71.82,0.56,54.0,169.0,90.64,246.32,94.97,304.06,90.16,218.69,114.52,280.65,102.85,321.51
2023-06-11 12:00:00,521.4583,12.0,15.62,41.99,7.03,115.0,118.0,150.35,130.04,155.7,168.2,153.82,127.07,173.95,151.29,170.84,176.21
